#Source : http://linkdata.org/work/rdf1s877i
type,Jurisdiction,Charge,phone,email,address,lat,lng,update
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字三村１３６,39.335029,140.47185,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字石持１１９−１,39.334244,140.469418,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字三村３８９,39.33647,140.472697,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字三村,39.336927,140.473589,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字三村２４５−３,39.337399,140.472401,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字三村,39.336308,140.471703,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字新処１３２−１,39.324004,140.45689,2013.9.18
syoukasen,大森大雄分署,阿気地区,0182-26-2121,shoubou-oomoritaiyuu@city.yokote.lg.jp,横手市大雄字東四津屋１９８,39.321692,140.463801,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下７,39.223565,140.522532,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字十文字８８−２,39.221694,140.522229,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字本町６,39.222441,140.522951,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字十文字５９,39.223488,140.523798,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字本町５１,39.224229,140.524418,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越,39.224145,140.526427,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字曙町４２−１,39.221183,140.525403,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字本町１７−１,39.221768,140.523563,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字曙町５４−２,39.223079,140.525431,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字曙町１５,39.22179,140.524427,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字曙町５２−２,39.222404,140.525045,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東１３,39.220372,140.525201,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東,39.221004,140.523826,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東６３−３,39.219483,140.524278,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東７７,39.220601,140.523314,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字宝竜７７−１１,39.219736,140.52322,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字宝竜４５,39.218662,140.523545,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字麻当５４,39.220347,140.526765,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字麻当３１,39.219585,140.528412,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東５２−２,39.21849,140.525528,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字大道東４５−５,39.217995,140.52757,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下１４−１,39.225223,140.522252,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西上９５,39.228134,140.525865,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字海道下,39.229567,140.526946,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西上９−３４,39.226883,140.524905,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西上７７−１,39.228198,140.523675,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西上,39.226141,140.522903,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西上４１−２,39.226632,140.521857,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原一番町８６−４,39.225401,140.526999,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原一番町９,39.224885,140.525144,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原一番町４６,39.226448,140.526461,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原二番町４６,39.228858,140.529616,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原二番町２１−９,39.229378,140.528905,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原二番町５０,39.228153,140.527855,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原二番町５,39.227107,140.526995,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町西原二番町,39.226462,140.527902,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字西下５１−９,39.230172,140.522809,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字羽場下,39.233083,140.527773,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字東坊田野４−１,39.220499,140.521096,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字東３７−２,39.217822,140.518829,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字東３４−１,39.218007,140.520643,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町佐賀会字下沖田,39.218398,140.517156,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字西坊田野７−２４,39.220941,140.518428,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字東坊田野１−３３,39.221612,140.51926,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字東坊田野３６,39.222308,140.520441,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字八萩７３−２,39.216111,140.517228,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町宝竜一丁目２７,39.218617,140.521817,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町宝竜二丁目,39.21748,140.523584,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町宝竜二丁目４８,39.216575,140.522696,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字下川原８９,39.213086,140.514383,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字杉ノ下７−１０,39.214412,140.51554,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町佐賀会字伊賀利１６５,39.220258,140.51239,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町佐賀会字伊賀利地内,39.217836,140.512622,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町佐賀会字新関６３,39.216839,140.503406,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町佐賀会字新関４,39.216026,140.505808,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字村北３２−２,39.236923,140.529029,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字家東１１０,39.23476,140.530827,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字家東１２０,39.232669,140.530509,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字堤ノ上１３−２,39.231255,140.53029,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字家東９０−１,39.235158,140.531724,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町梨木字村北地内,39.237176,140.531113,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字上佐吉開３３−１,39.221213,140.534909,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字上佐吉開６９,39.222073,140.532623,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字佐吉開,39.222924,140.535045,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字佐吉開,39.22354,140.529379,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字上佐吉開９８,39.222893,140.530381,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字佐吉開,39.223662,140.531329,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字下佐吉開３２−１４,39.221928,140.529605,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字下佐吉開３５,39.222174,140.529908,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端３１−２,39.223842,140.53627,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端７６−８,39.222973,140.536479,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.225146,140.537206,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.225331,140.536449,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.225655,140.536734,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.226029,140.536159,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.224641,140.53678,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端５−３,39.22176,140.54091,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町腕越字山道端,39.222366,140.538689,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道北２−１,39.214591,140.528576,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道西７８−５,39.215291,140.527374,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道西２８,39.21758,140.525698,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道西４２,39.216827,140.526326,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道北６−６,39.215896,140.527425,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道東２２７−２,39.213884,140.529502,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字大道東２−１,39.212921,140.530756,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字家後１,39.217575,140.534084,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字家後６５−１,39.218195,140.533069,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字屋布西６５−１,39.213502,140.523862,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字町東３８−１,39.212411,140.524978,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字町西９１,39.212549,140.524136,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町仁井田字町西８７−１,39.211266,140.524655,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字上佐吉開３７−１,39.222135,140.533766,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字上掵５−１,39.223823,140.519835,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字上掵５−１０,39.225385,140.518191,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字上掵,39.226868,140.51674,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下６８−２１,39.225635,140.51892,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下６８−３４,39.227145,140.518335,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下１２１−４,39.228893,140.518519,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下４６−９,39.227851,140.520093,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下５０−１,39.226135,140.519919,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下６８−４,39.2251,140.519001,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町字海道下８８−７,39.229015,140.517813,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字掵大道西２,39.22888,140.514587,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字掵大道西２５,39.231232,140.512476,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字掵大道西３９,39.233231,140.5111,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字宝龍堂１０７,39.2281,140.513032,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字増田道東９３−４,39.231398,140.514208,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字増田道東２７−２,39.230081,140.51361,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字増田道東１６２−１,39.230366,140.516604,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字清水田２６,39.234322,140.506748,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字十浦下タ１−１１,39.232423,140.517198,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字坊主沢２１−９,39.235363,140.51911,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字十五野１−１,39.23874,140.508221,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字富沢４２,39.242408,140.505633,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字清水田１２４−３,39.236995,140.509025,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字十五野４３,39.24216,140.507731,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字十五野４−２,39.245031,140.506054,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字十五野６３,39.244793,140.507663,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町上鍋倉字勘六村雷１３,39.234353,140.500883,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字能平喜６０−２,39.231133,140.500455,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字能平喜３６,39.233471,140.499188,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字能平喜４６,39.232582,140.499752,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字荒田目２１−１,39.223818,140.500883,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字荒田目２８,39.224503,140.499562,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字新処７４−２,39.22586,140.502874,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字新処,39.226664,140.502362,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町鼎字上野村８,39.221865,140.504758,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町十五野新田字富沢屋布上地内,39.234972,140.511273,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町木下字木下１０１,39.250662,140.459009,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町木下字木下１２１,39.250307,140.458395,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町木下字木下１２４,39.251043,140.457262,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町木下字木下１１５−１,39.249543,140.46017,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町木下字木下,39.251529,140.459556,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町源田左馬字源田,39.248905,140.456118,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字荊島８０,39.240769,140.45755,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字荊島７５−１,39.241384,140.457263,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字左馬１３３,39.221172,140.457302,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字朝日野４,39.22599,140.454133,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字宿１１９,39.226841,140.454929,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字駒引１０８,39.230212,140.441383,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字館前４４,39.22802,140.454172,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎４５０,39.226577,140.447274,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎５０９,39.226717,140.445581,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎３５０,39.226135,140.451633,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎５０２,39.227473,140.446069,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字川前２８５−１,39.226135,140.451633,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎,39.225395,140.451267,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字太郎四郎５５６,39.226126,140.444463,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字川前１９１,39.228153,140.447603,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字川前３１８−１,39.227825,140.452171,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字川前１２３,39.228882,140.447253,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字川前１６８,39.227636,140.449965,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１０９−１,39.239664,140.447728,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１４８,39.238658,140.448317,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字中谷地３３６,39.235376,140.449105,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１０４,39.239818,140.446892,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１１２,39.239235,140.448707,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字中谷地３０８,39.233649,140.449633,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１３０,39.23887,140.446602,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１５８,39.237632,140.448761,2013.9.18
